player_id,player_name,player_hand,player_ht,player_age,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,rank,opponent_rank,surface,tourney_level,best_of,target,month
126203,Taylor Fritz,R,193,25,7,1,87,62,41,14,13,7,10,9,37,Hard,A,3,0,7
126203,Taylor Fritz,R,193,25,17,4,126,84,65,18,16,8,9,9,44,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,7,3,58,34,25,16,9,2,2,9,71,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,4,0,92,50,35,23,15,6,9,5,13,Hard,M,3,0,3
126203,Taylor Fritz,R,193,25,4,2,83,55,47,11,14,3,4,5,38,Hard,A,3,1,2
126203,Taylor Fritz,R,193,25,8,1,100,47,36,36,19,1,4,8,78,Clay,G,5,1,5
126203,Taylor Fritz,R,193,25,4,5,57,33,24,9,9,2,5,10,1,Hard,M,3,0,3
126203,Taylor Fritz,R,193,25,10,0,72,47,38,14,11,3,4,9,89,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,8,3,57,34,29,11,9,8,8,9,233,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,7,0,46,29,25,13,9,1,1,9,439,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,16,2,91,56,47,26,17,0,0,9,82,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,1,4,44,22,15,6,8,0,5,9,2,Hard,M,3,0,8
126203,Taylor Fritz,R,193,25,8,3,79,50,36,13,11,6,8,8,86,Grass,A,3,0,6
126203,Taylor Fritz,R,193,25,14,1,106,63,42,20,14,4,8,9,18,Hard,M,3,0,8
126203,Taylor Fritz,R,193,25,2,4,79,48,33,17,10,3,4,5,84,Hard,M,3,1,3
126203,Taylor Fritz,R,193,25,4,2,42,24,21,5,8,2,4,5,35,Hard,M,3,1,3
126203,Taylor Fritz,R,193,25,4,0,74,43,34,26,15,0,1,5,41,Hard,M,3,1,3
126203,Taylor Fritz,R,193,25,13,2,64,43,36,12,11,2,2,9,46,Hard,A,3,1,7
126203,Taylor Fritz,R,193,25,6,2,37,21,19,13,8,0,0,9,86,Clay,A,3,1,5
126203,Taylor Fritz,R,193,25,15,2,85,52,45,16,12,0,0,9,16,Hard,A,3,1,1
126203,Taylor Fritz,R,193,25,16,2,95,58,39,21,16,4,8,9,14,Hard,A,3,0,1
126203,Taylor Fritz,R,193,25,13,1,53,34,27,13,10,2,3,10,18,Hard,A,3,1,10
126203,Taylor Fritz,R,193,26,8,1,58,35,28,13,9,1,1,10,29,Hard,M,3,1,10
126203,Taylor Fritz,R,193,25,12,1,87,58,41,17,12,3,5,9,41,Hard,A,3,1,10
126205,Tommy Paul,R,185,26,5,2,96,51,41,22,16,2,5,14,22,Hard,M,3,1,8
126205,Tommy Paul,R,185,25,18,2,158,109,79,21,24,5,10,35,32,Hard,G,5,1,1
126205,Tommy Paul,R,185,26,5,0,56,33,26,14,9,2,3,13,33,Hard,M,3,1,8
126205,Tommy Paul,R,185,26,5,4,76,48,34,14,13,3,6,17,19,Grass,A,3,0,6
126205,Tommy Paul,R,185,26,9,4,88,42,34,25,14,4,6,14,98,Hard,M,3,1,8
126205,Tommy Paul,R,185,26,5,3,116,79,46,18,16,10,16,15,19,Grass,A,3,0,6
126205,Tommy Paul,R,185,25,20,1,79,54,45,15,14,2,3,35,167,Hard,G,5,1,1
126205,Tommy Paul,R,185,26,7,2,80,47,37,16,13,2,4,12,48,Hard,A,3,1,10
126205,Tommy Paul,R,185,26,2,1,56,34,23,15,10,0,2,12,19,Hard,A,3,0,10
126205,Tommy Paul,R,185,26,5,1,76,41,25,21,9,7,8,14,70,Hard,M,3,1,8
126205,Tommy Paul,R,185,26,10,2,83,56,42,13,12,6,7,16,24,Grass,A,3,0,6
126205,Tommy Paul,R,185,25,5,1,58,34,23,12,10,2,5,35,40,Hard,A,3,0,1
126205,Tommy Paul,R,185,25,1,4,91,55,33,19,13,6,10,23,22,Hard,A,3,0,2
126205,Tommy Paul,R,185,26,3,5,98,68,47,18,19,1,6,17,35,Clay,G,5,0,5
126205,Tommy Paul,R,185,26,5,1,45,26,21,12,8,0,0,12,84,Hard,A,3,1,10
126205,Tommy Paul,R,185,25,6,0,57,39,32,14,11,1,1,35,79,Hard,A,3,1,1
126205,Tommy Paul,R,185,26,6,2,41,22,21,15,9,0,0,12,37,Hard,A,3,1,10
126205,Tommy Paul,R,185,26,7,1,120,82,52,22,16,11,13,17,55,Clay,A,3,1,5
126205,Tommy Paul,R,185,26,9,2,64,39,25,14,9,4,6,12,77,Hard,A,3,0,10
126205,Tommy Paul,R,185,26,7,3,62,41,28,8,10,0,3,17,52,Clay,A,3,0,5
126205,Tommy Paul,R,185,26,1,2,96,65,47,18,14,6,7,17,116,Clay,G,5,1,5
126205,Tommy Paul,R,185,26,2,1,87,54,37,19,14,3,5,14,1,Hard,M,3,1,8
126205,Tommy Paul,R,185,26,6,2,75,44,38,19,12,2,2,13,41,Hard,M,3,1,8
126205,Tommy Paul,R,185,25,7,2,78,46,37,19,13,4,4,35,39,Hard,G,5,1,1
126205,Tommy Paul,R,185,26,8,6,87,52,39,17,12,6,7,14,177,Hard,A,3,1,7
126205,Tommy Paul,R,185,25,7,5,143,94,64,21,17,10,13,23,5,Hard,A,3,1,2
126205,Tommy Paul,R,185,25,3,1,43,33,26,8,8,1,1,23,62,Hard,A,3,1,2
126205,Tommy Paul,R,185,25,3,0,49,33,26,8,7,4,4,23,86,Hard,A,3,1,2
126205,Tommy Paul,R,185,25,4,0,77,45,24,14,13,4,11,35,5,Hard,G,5,0,1
126205,Tommy Paul,R,185,25,3,1,66,47,36,11,10,2,3,23,90,Hard,A,3,1,2
126205,Tommy Paul,R,185,26,14,2,94,60,44,19,17,3,7,14,233,Hard,G,5,1,8
126205,Tommy Paul,R,185,26,11,6,152,99,61,23,17,17,23,13,1,Hard,M,3,0,8
126205,Tommy Paul,R,185,26,6,8,108,64,49,19,20,2,8,14,47,Hard,G,5,0,8
126205,Tommy Paul,R,185,26,15,3,110,63,51,20,16,5,6,14,21,Hard,G,5,1,8
126205,Tommy Paul,R,185,26,3,2,64,43,26,8,10,5,10,14,8,Hard,M,3,0,8
126205,Tommy Paul,R,185,25,6,5,87,58,47,12,14,6,8,19,11,Hard,M,3,1,3
126205,Tommy Paul,R,185,25,6,0,52,37,24,13,9,3,4,19,134,Hard,M,3,1,3
126205,Tommy Paul,R,185,25,7,2,65,43,30,13,10,1,2,18,95,Hard,A,3,1,2
126205,Tommy Paul,R,185,26,4,3,80,45,35,14,14,1,5,14,19,Hard,A,3,0,7
126205,Tommy Paul,R,185,25,8,1,58,40,27,13,11,4,6,19,25,Hard,M,3,1,3
126205,Tommy Paul,R,185,26,12,1,77,47,36,10,13,6,11,12,68,Hard,M,3,1,10
126205,Tommy Paul,R,185,25,12,1,79,51,41,17,16,1,3,19,47,Hard,M,3,1,3
126205,Tommy Paul,R,185,25,5,0,47,28,18,7,8,2,6,18,113,Hard,A,3,0,2
126205,Tommy Paul,R,185,26,0,2,53,32,15,8,7,6,11,13,3,Hard,A,3,0,9
126205,Tommy Paul,R,185,26,13,7,99,63,49,16,15,5,7,14,126,Grass,A,3,0,7
126205,Tommy Paul,R,185,25,7,3,117,77,66,27,22,2,4,35,89,Hard,G,5,1,1
126205,Tommy Paul,R,185,26,6,0,77,49,30,16,12,3,6,12,7,Hard,M,3,0,10
126205,Tommy Paul,R,185,25,11,1,126,76,54,28,19,8,10,35,25,Hard,G,5,1,1
126205,Tommy Paul,R,185,26,10,3,167,118,84,29,28,5,10,15,37,Grass,G,5,0,7
126205,Tommy Paul,R,185,25,4,4,102,58,33,22,14,6,12,17,79,Clay,M,3,0,5
126205,Tommy Paul,R,185,26,10,5,130,88,66,19,22,5,9,14,60,Hard,G,5,1,8
126205,Tommy Paul,R,185,25,4,0,66,43,31,14,10,3,4,17,112,Clay,M,3,0,4
126205,Tommy Paul,R,185,26,6,4,92,45,34,28,14,4,5,15,212,Grass,G,5,1,7
126205,Tommy Paul,R,185,25,4,4,85,46,24,17,10,8,14,18,134,Clay,A,3,0,4
126205,Tommy Paul,R,185,26,5,2,44,27,26,14,10,0,0,16,76,Grass,A,3,1,6
126205,Tommy Paul,R,185,26,13,4,125,74,62,28,23,1,3,15,849,Grass,G,5,1,7
126205,Tommy Paul,R,185,26,6,2,59,27,23,13,9,2,4,14,434,Grass,A,3,1,7
126205,Tommy Paul,R,185,26,4,1,35,18,16,12,7,0,0,12,49,Hard,M,3,1,10
126205,Tommy Paul,R,185,25,0,4,105,72,50,17,15,6,8,19,10,Hard,M,3,0,3
126205,Tommy Paul,R,185,25,5,2,68,42,29,12,10,4,6,19,1,Hard,M,3,0,3
126205,Tommy Paul,R,185,26,3,5,65,36,26,19,10,0,1,17,44,Grass,A,3,1,6
126205,Tommy Paul,R,185,26,18,3,106,66,48,21,16,3,6,17,46,Grass,A,3,1,6
126205,Tommy Paul,R,185,26,3,4,64,35,28,14,10,2,3,17,57,Grass,A,3,1,6
126205,Tommy Paul,R,185,26,9,2,105,59,46,20,13,11,13,12,60,Hard,M,3,0,10
126205,Tommy Paul,R,185,26,6,4,99,56,40,30,16,3,4,12,44,Hard,M,3,1,10
126206,Alex Rybakov,U,186,26,7,2,103,78,45,16,14,5,9,378,55,Hard,A,3,0,2
126207,Frances Tiafoe,R,188,24,4,1,55,36,24,10,8,2,4,19,97,Hard,A,3,1,1
126207,Frances Tiafoe,R,188,25,4,0,51,35,22,6,9,1,4,11,67,Clay,M,3,0,4
126207,Frances Tiafoe,R,188,25,9,2,55,31,28,14,10,1,1,15,71,Clay,A,3,1,4
126207,Frances Tiafoe,R,188,25,3,0,22,15,9,1,2,3,4,14,35,Hard,A,3,1,10
126207,Frances Tiafoe,R,188,25,23,5,105,63,56,19,16,4,4,10,117,Grass,G,5,1,7
126207,Frances Tiafoe,R,188,25,6,3,61,36,24,14,10,1,3,10,32,Grass,A,3,0,6
126207,Frances Tiafoe,R,188,25,10,4,110,64,50,21,16,3,6,12,17,Grass,A,3,1,6
126207,Frances Tiafoe,R,188,25,9,1,59,43,33,8,9,1,1,16,75,Hard,M,3,1,3
126207,Frances Tiafoe,R,188,24,20,1,78,50,39,18,14,4,4,17,194,Hard,G,5,1,1
126207,Frances Tiafoe,R,188,24,9,3,56,30,29,16,11,0,0,19,76,Hard,A,3,1,1
126207,Frances Tiafoe,R,188,25,9,5,71,44,37,17,11,3,3,12,37,Grass,A,3,1,6
126207,Frances Tiafoe,R,188,25,16,2,76,49,35,13,11,7,10,10,30,Hard,A,3,0,7
126207,Frances Tiafoe,R,188,25,4,0,42,25,22,11,8,0,0,16,73,Hard,M,3,1,3
126207,Frances Tiafoe,R,188,24,10,1,87,46,32,24,15,7,10,19,27,Hard,A,3,1,1
126207,Frances Tiafoe,R,188,25,5,1,46,33,28,8,8,1,1,14,59,Hard,A,3,1,2
126207,Frances Tiafoe,R,188,25,14,4,117,73,48,24,17,7,11,10,62,Grass,G,5,1,7
126207,Frances Tiafoe,R,188,25,12,0,114,71,51,20,17,3,6,14,123,Hard,M,3,1,3
126207,Frances Tiafoe,R,188,25,4,4,109,57,42,21,16,7,13,12,40,Clay,A,3,0,4
126207,Frances Tiafoe,R,188,25,5,1,48,30,26,12,9,3,3,10,41,Grass,A,3,1,6
126207,Frances Tiafoe,R,188,25,11,7,104,54,40,29,16,6,8,10,25,Hard,M,3,1,8
126207,Frances Tiafoe,R,188,25,5,1,69,36,22,17,12,4,9,10,24,Grass,G,5,0,7
126207,Frances Tiafoe,R,188,25,1,3,77,52,35,11,12,2,5,13,59,Hard,M,3,0,10
126207,Frances Tiafoe,R,188,25,9,0,51,31,26,13,9,0,0,15,152,Clay,A,3,1,4
126207,Frances Tiafoe,R,188,25,15,3,65,36,30,16,13,1,3,10,110,Hard,G,5,1,8
126207,Frances Tiafoe,R,188,25,4,4,60,30,26,13,10,1,3,14,50,Hard,A,3,0,10
126207,Frances Tiafoe,R,188,25,13,2,98,59,49,28,17,0,1,12,24,Grass,A,3,1,6
126207,Frances Tiafoe,R,188,25,12,1,73,48,39,17,12,1,2,15,73,Clay,A,3,1,4
126207,Frances Tiafoe,R,188,25,15,2,103,56,46,23,14,6,6,12,93,Clay,G,5,1,5
126207,Frances Tiafoe,R,188,25,5,1,71,40,35,20,13,1,1,10,58,Hard,G,5,1,8
126207,Frances Tiafoe,R,188,24,15,5,138,77,56,31,20,6,10,17,20,Hard,G,5,0,1
126207,Frances Tiafoe,R,188,24,3,1,27,19,15,3,4,3,3,19,23,Hard,A,3,1,1
126207,Frances Tiafoe,R,188,24,5,4,61,37,31,11,9,5,5,19,245,Hard,A,3,1,1
126207,Frances Tiafoe,R,188,25,5,3,62,35,28,20,10,3,3,15,1035,Hard,A,3,1,2
126207,Frances Tiafoe,R,188,25,4,7,109,55,38,23,16,6,11,12,19,Clay,M,3,0,5
126207,Frances Tiafoe,R,188,25,3,1,75,44,31,15,12,8,11,16,6,Hard,M,3,0,3
126207,Frances Tiafoe,R,188,25,3,3,92,61,46,19,15,5,6,14,89,Hard,A,3,1,10
126207,Frances Tiafoe,R,188,25,6,2,56,31,20,14,9,2,4,14,4,Hard,A,3,0,10
126207,Frances Tiafoe,R,188,25,9,3,67,46,35,15,11,1,2,15,34,Hard,A,3,1,2
126207,Frances Tiafoe,R,188,25,7,1,59,29,24,10,9,2,5,10,51,Hard,M,3,0,8
126207,Frances Tiafoe,R,188,25,10,2,80,47,37,16,13,2,4,10,700,Hard,G,5,1,8
126207,Frances Tiafoe,R,188,25,3,4,77,41,36,19,11,0,0,12,86,Grass,A,3,1,6
126207,Frances Tiafoe,R,188,25,6,2,56,35,28,9,8,4,4,10,149,Hard,A,3,1,7
126207,Frances Tiafoe,R,188,25,7,1,108,63,43,25,15,9,11,12,65,Clay,M,3,1,5
126207,Frances Tiafoe,R,188,24,24,3,129,81,68,31,21,7,8,17,92,Hard,G,5,1,1
126207,Frances Tiafoe,R,188,25,5,1,65,37,27,18,11,0,1,11,59,Clay,M,3,1,4
126207,Frances Tiafoe,R,188,25,6,4,71,43,33,14,10,5,6,16,187,Hard,M,3,1,3
126207,Frances Tiafoe,R,188,25,4,2,58,31,24,15,10,5,7,16,12,Hard,M,3,1,3
126207,Frances Tiafoe,R,188,25,6,4,59,37,28,8,9,1,3,15,5,Hard,A,3,0,2
126207,Frances Tiafoe,R,188,25,10,2,103,60,50,23,19,5,8,12,62,Clay,G,5,1,5
126207,Frances Tiafoe,R,188,25,3,2,132,94,61,13,19,9,14,12,27,Clay,G,5,0,5
126207,Frances Tiafoe,R,188,25,8,2,87,56,42,20,12,4,4,10,75,Hard,A,3,1,7
126207,Frances Tiafoe,R,188,25,8,0,97,53,43,29,16,0,2,10,545,Hard,M,3,0,8
126207,Frances Tiafoe,R,188,25,5,1,41,23,20,12,8,0,0,15,123,Clay,A,3,1,4
126207,Frances Tiafoe,R,188,25,15,1,116,62,52,29,21,1,4,10,35,Hard,G,5,1,8
126207,Frances Tiafoe,R,188,25,2,3,48,35,29,4,9,1,3,14,59,Hard,M,3,0,3
126207,Frances Tiafoe,R,188,25,14,0,87,60,45,11,14,5,8,14,43,Hard,A,3,0,2
126207,Frances Tiafoe,R,188,25,4,2,55,29,21,13,9,2,4,14,33,Hard,M,3,0,10
126207,Frances Tiafoe,R,188,25,7,4,122,68,43,27,19,8,15,10,47,Hard,G,5,0,8
126214,Alejandro Tabilo,L,188,25,7,5,92,60,45,13,11,7,8,187,87,Hard,M,3,1,3
126214,Alejandro Tabilo,L,188,25,13,6,128,72,53,26,16,7,11,146,131,Clay,A,3,0,2
126214,Alejandro Tabilo,L,188,25,6,0,47,30,21,14,9,0,1,187,156,Hard,M,3,1,3
126214,Alejandro Tabilo,L,188,25,10,1,86,60,47,19,12,4,4,187,37,Hard,M,3,1,3
126214,Alejandro Tabilo,L,188,26,6,4,59,34,23,5,9,9,14,122,177,Hard,A,3,0,7
126214,Alejandro Tabilo,L,188,25,3,3,102,64,34,23,15,2,8,186,66,Clay,A,3,0,2
126214,Alejandro Tabilo,L,188,25,5,1,54,35,25,9,10,0,3,187,16,Hard,M,3,0,3
126239,Arthur Rinderknech,R,196,27,19,4,86,60,52,12,12,2,2,85,72,Grass,A,3,1,6
126239,Arthur Rinderknech,R,196,27,5,0,109,76,52,18,17,8,11,83,2,Grass,A,3,0,6
126239,Arthur Rinderknech,R,196,27,6,0,64,40,28,14,10,3,5,68,23,Hard,A,3,0,2
126239,Arthur Rinderknech,R,196,28,19,5,90,54,49,18,15,2,2,67,106,Clay,A,3,1,7
126239,Arthur Rinderknech,R,196,28,7,3,60,35,25,10,9,4,7,67,18,Hard,A,3,0,9
126239,Arthur Rinderknech,R,196,27,8,5,57,30,23,12,9,6,8,72,133,Hard,A,3,0,2
126239,Arthur Rinderknech,R,196,27,7,3,62,41,37,8,10,3,4,85,90,Grass,A,3,0,6
126239,Arthur Rinderknech,R,196,28,11,0,79,57,39,12,11,3,5,82,96,Hard,A,3,0,10
126239,Arthur Rinderknech,R,196,28,10,6,66,37,30,18,10,3,3,67,50,Clay,A,3,1,7
126239,Arthur Rinderknech,R,196,28,19,1,80,51,44,15,14,1,1,73,114,Hard,G,5,1,8
126239,Arthur Rinderknech,R,196,27,2,1,64,43,30,11,9,0,0,44,30,Hard,A,3,1,1
126239,Arthur Rinderknech,R,196,27,7,3,113,71,54,20,18,10,14,78,8,Clay,G,5,0,5
126239,Arthur Rinderknech,R,196,28,16,5,120,80,55,16,19,5,11,73,8,Hard,G,5,0,8
126239,Arthur Rinderknech,R,196,27,8,1,66,51,34,12,10,4,4,89,183,Clay,M,3,1,5
126239,Arthur Rinderknech,R,196,27,0,0,16,7,3,4,3,1,3,72,97,Hard,M,3,0,3
126239,Arthur Rinderknech,R,196,27,13,2,105,64,45,25,16,3,5,78,52,Clay,A,3,0,5
126239,Arthur Rinderknech,R,196,27,3,2,60,30,24,17,9,4,4,78,306,Clay,A,3,1,5
126239,Arthur Rinderknech,R,196,28,8,1,54,32,28,12,10,1,2,73,385,Hard,A,3,0,8
126239,Arthur Rinderknech,R,196,27,11,10,111,56,40,21,18,6,13,78,52,Clay,G,5,1,5
126239,Arthur Rinderknech,R,196,28,7,2,64,48,40,5,9,1,1,73,36,Hard,G,5,1,8
126239,Arthur Rinderknech,R,196,27,2,0,35,21,14,4,8,0,4,89,4,Clay,M,3,0,5
126239,Arthur Rinderknech,R,196,27,7,3,87,47,38,18,12,5,7,85,77,Grass,A,3,0,6
126239,Arthur Rinderknech,R,196,27,10,0,49,33,31,7,10,1,2,68,164,Hard,A,3,1,2
126239,Arthur Rinderknech,R,196,27,11,7,111,66,52,22,16,6,7,45,55,Hard,A,3,0,1
126239,Arthur Rinderknech,R,196,27,12,4,71,39,32,13,12,1,4,82,136,Clay,A,3,0,7
126239,Arthur Rinderknech,R,196,28,10,5,86,50,38,20,14,8,10,67,116,Clay,A,3,0,7
126239,Arthur Rinderknech,R,196,27,8,3,81,51,36,17,12,2,3,44,26,Hard,A,3,0,1
126239,Arthur Rinderknech,R,196,27,3,8,78,41,27,19,12,3,7,72,47,Hard,M,3,0,3
126239,Arthur Rinderknech,R,196,27,10,2,55,35,29,8,8,1,1,85,73,Grass,A,3,1,6
126239,Arthur Rinderknech,R,196,28,2,3,63,41,33,9,10,2,4,68,91,Hard,M,3,0,10
126239,Arthur Rinderknech,R,196,28,11,5,85,51,43,16,12,1,2,67,203,Hard,A,3,1,9
126239,Arthur Rinderknech,R,196,28,9,1,71,46,36,10,11,3,5,67,64,Hard,A,3,1,9
126239,Arthur Rinderknech,R,196,27,8,4,76,47,31,13,13,8,13,59,138,Hard,G,5,0,1
126239,Arthur Rinderknech,R,196,28,6,2,68,39,26,14,10,6,9,66,34,Hard,A,3,0,9
126239,Arthur Rinderknech,R,196,27,15,4,107,73,52,18,19,3,8,82,84,Grass,G,5,0,7
126283,Yunseong Chung,U,186,25,4,1,52,35,21,9,8,2,5,322,197,Grass,A,3,0,7
126340,Viktor Durasovic,R,185,25,6,3,81,45,28,19,10,8,10,343,23,Hard,A,3,0,1
126340,Viktor Durasovic,R,185,25,11,5,73,41,28,11,9,3,6,343,166,Hard,A,3,0,1
126409,Hugo Grenier,R,196,27,8,2,71,42,27,17,11,6,8,128,72,Clay,M,3,1,4
126409,Hugo Grenier,R,196,27,5,4,118,74,42,25,18,6,12,122,83,Clay,G,5,0,5
126409,Hugo Grenier,R,196,27,3,4,106,63,43,21,12,6,9,128,28,Clay,M,3,1,4
126409,Hugo Grenier,R,196,27,7,3,75,49,33,12,12,0,3,124,54,Clay,M,3,0,5
126409,Hugo Grenier,R,196,27,3,1,51,28,19,12,9,2,4,129,207,Clay,A,3,0,4
126409,Hugo Grenier,R,196,27,1,5,48,27,14,3,7,4,10,128,16,Clay,M,3,0,4
126523,Bernabe Zapata Miralles,R,185,26,2,3,118,87,61,16,15,11,12,43,12,Clay,A,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,0,3,34,20,7,4,5,2,7,37,85,Clay,A,3,0,5
126523,Bernabe Zapata Miralles,R,185,26,0,2,62,47,18,5,8,9,16,42,5,Clay,M,3,0,4
126523,Bernabe Zapata Miralles,R,185,26,0,0,76,59,36,9,9,5,6,43,596,Clay,A,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,1,0,66,41,21,15,11,1,6,63,66,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,7,1,94,66,37,12,15,6,13,53,58,Clay,A,3,0,7
126523,Bernabe Zapata Miralles,R,185,26,2,0,85,56,37,19,14,3,5,76,475,Hard,G,5,1,8
126523,Bernabe Zapata Miralles,R,185,26,2,3,78,57,38,7,13,8,13,38,3,Clay,M,3,0,5
126523,Bernabe Zapata Miralles,R,185,26,1,3,100,65,44,17,16,5,9,76,212,Clay,A,3,0,2
126523,Bernabe Zapata Miralles,R,185,26,3,1,141,97,59,14,22,12,23,38,95,Clay,G,5,0,5
126523,Bernabe Zapata Miralles,R,185,26,3,1,61,48,36,7,11,2,4,53,167,Clay,A,3,1,7
126523,Bernabe Zapata Miralles,R,185,26,5,3,104,58,45,22,15,6,9,63,13,Clay,A,3,0,2
126523,Bernabe Zapata Miralles,R,185,26,2,1,67,36,24,14,10,1,4,43,40,Clay,A,3,0,4
126523,Bernabe Zapata Miralles,R,185,26,3,5,67,42,23,11,10,1,5,42,77,Hard,M,3,0,3
126523,Bernabe Zapata Miralles,R,185,26,0,1,52,33,22,8,8,1,3,41,745,Clay,A,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,0,2,66,39,25,15,10,5,7,50,298,Grass,A,3,0,6
126523,Bernabe Zapata Miralles,R,185,26,1,0,66,43,33,8,11,4,6,50,8,Grass,A,3,0,6
126523,Bernabe Zapata Miralles,R,185,26,1,1,69,42,27,13,12,2,6,63,33,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,3,0,90,68,47,14,14,5,7,42,112,Clay,M,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,0,3,33,16,7,4,5,3,8,41,84,Hard,M,3,0,3
126523,Bernabe Zapata Miralles,R,185,26,6,0,44,35,29,7,9,0,0,42,24,Clay,M,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,2,6,126,88,61,11,16,12,17,54,7,Clay,A,3,0,7
126523,Bernabe Zapata Miralles,R,185,26,0,4,76,54,29,9,11,3,7,64,41,Hard,M,3,0,8
126523,Bernabe Zapata Miralles,R,185,26,1,5,167,124,83,24,28,9,15,53,32,Grass,G,5,0,7
126523,Bernabe Zapata Miralles,R,185,26,1,0,74,45,24,12,9,6,11,41,48,Clay,M,3,0,4
126523,Bernabe Zapata Miralles,R,185,26,2,2,45,30,12,8,8,4,9,41,25,Clay,A,3,0,4
126523,Bernabe Zapata Miralles,R,185,26,0,3,71,40,24,17,9,6,8,38,66,Clay,M,3,1,5
126523,Bernabe Zapata Miralles,R,185,26,2,1,107,76,50,16,15,7,11,42,54,Clay,M,3,1,4
126523,Bernabe Zapata Miralles,R,185,26,1,0,49,32,16,6,8,2,7,74,2,Clay,A,3,0,2
126523,Bernabe Zapata Miralles,R,185,26,2,3,53,32,24,11,9,3,4,37,286,Clay,A,3,1,5
126523,Bernabe Zapata Miralles,R,185,26,6,5,106,61,46,22,16,4,6,76,77,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,1,2,47,28,15,5,7,5,10,81,53,Hard,A,3,0,11
126523,Bernabe Zapata Miralles,R,185,26,1,1,91,56,33,12,13,6,12,72,20,Hard,G,5,0,1
126523,Bernabe Zapata Miralles,R,185,25,4,5,79,51,31,10,10,4,9,72,74,Hard,A,3,0,1
126523,Bernabe Zapata Miralles,R,185,26,0,1,53,31,23,9,9,0,2,70,122,Hard,M,3,0,10
126523,Bernabe Zapata Miralles,R,185,26,0,1,118,85,57,17,16,10,12,74,30,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,0,2,45,29,19,6,8,0,3,74,32,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,2,1,80,51,35,15,14,3,7,63,47,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,2,2,80,55,31,10,12,5,11,76,2,Hard,G,5,0,8
126523,Bernabe Zapata Miralles,R,185,26,3,2,85,61,31,10,13,8,16,74,73,Clay,A,3,1,2
126523,Bernabe Zapata Miralles,R,185,26,1,2,70,34,23,17,10,6,9,72,661,Hard,A,3,0,9
126533,Alvaro Lopez San Martin,R,186,25,4,3,63,43,27,5,8,13,17,298,113,Clay,A,3,0,5
126535,Carlos Taberner,R,183,25,0,1,19,13,8,1,3,0,2,181,74,Clay,A,3,0,2
126555,Tung Lin Wu,R,188,24,0,2,61,40,31,13,10,1,1,175,46,Hard,M,3,1,3
126555,Tung Lin Wu,R,188,24,2,0,86,54,32,15,11,8,12,172,94,Hard,A,3,0,2
126555,Tung Lin Wu,R,188,24,1,1,51,31,16,9,9,4,8,175,12,Hard,M,3,0,3
126610,Matteo Berrettini,R,196,26,3,2,53,42,31,7,9,2,2,22,40,Clay,M,3,1,4
126610,Matteo Berrettini,R,196,27,8,0,77,48,32,13,9,8,10,36,73,Hard,G,5,0,8
126610,Matteo Berrettini,R,196,27,11,1,88,54,40,20,16,7,7,36,33,Hard,G,5,1,8
126610,Matteo Berrettini,R,196,26,10,2,60,40,35,9,10,2,2,16,3,Hard,A,3,1,1
126610,Matteo Berrettini,R,196,27,10,1,43,34,29,5,9,1,2,38,58,Hard,M,3,1,8
126610,Matteo Berrettini,R,196,27,10,2,50,33,26,8,9,2,4,38,8,Hard,M,3,0,8
126610,Matteo Berrettini,R,196,27,9,0,119,84,56,17,18,12,16,38,1,Grass,G,5,0,7
126610,Matteo Berrettini,R,196,27,15,3,112,77,66,17,19,1,1,38,21,Grass,G,5,1,7
126610,Matteo Berrettini,R,196,26,7,2,89,58,48,18,16,1,2,16,4,Hard,A,3,0,1
126610,Matteo Berrettini,R,196,26,9,1,91,50,39,18,13,5,7,23,103,Hard,M,3,0,3
126610,Matteo Berrettini,R,196,26,15,1,64,43,38,14,11,0,0,16,71,Hard,A,3,1,1
126610,Matteo Berrettini,R,196,26,11,5,87,54,48,14,12,2,2,23,55,Hard,M,3,0,3
126610,Matteo Berrettini,R,196,26,5,1,16,10,10,5,3,0,0,24,57,Hard,A,3,1,2
126610,Matteo Berrettini,R,196,26,3,3,100,61,48,20,17,1,4,22,33,Clay,M,3,1,4
126610,Matteo Berrettini,R,196,27,3,3,77,47,35,15,13,3,6,38,14,Hard,M,3,0,8
126610,Matteo Berrettini,R,196,26,1,0,17,12,4,1,3,1,4,24,10,Hard,A,3,0,2
